ServiceNo,Direction,StopSequence,BusStopCode
119,1,32,64051
119,1,33,64071
119,1,34,64021
119,1,35,65011
119,1,36,67169
119,1,37,67159
119,1,38,67139
119,1,39,67129
119,1,40,67119
119,1,41,67109
119,1,42,67409
119,1,43,67419
119,1,44,67599
119,1,45,65439
119,1,46,65339
119,1,47,65349
119,1,48,65009
12,1,1,77009
12,1,2,78109
12,1,3,78081
12,1,4,78071
12,1,5,78069
12,1,6,78059
12,1,7,98099
12,1,8,98019
12,1,9,76249
12,1,10,76239
12,1,11,76039
12,1,12,76109
12,1,13,96129
12,1,14,96189
12,1,15,96199
12,1,16,96209
12,1,17,95909
12,1,18,96039
12,1,19,96029
12,1,20,96019
12,1,21,85109
12,1,22,85099
12,1,23,84101
12,1,24,84071
12,1,25,84081
12,1,26,84141
12,1,27,84111
12,1,28,84151
12,1,29,93099
12,1,30,93089
12,1,31,93079
12,1,32,93069
12,1,33,93059
12,1,34,92159
12,1,35,92149
12,1,36,92139
12,1,37,92129
12,1,38,92119
12,1,39,92109
12,1,40,92099
12,1,41,91079
12,1,42,91069
12,1,43,91059
12,1,44,91049
12,1,45,91091
12,1,46,80271
12,1,47,80141
12,1,48,80111
12,1,49,80049
12,1,50,80039
12,1,51,80029
12,1,52,01319
12,1,53,01219
12,1,54,01129
12,1,55,01059
12,1,56,01119
12,1,57,01019
12,1,58,04159
12,1,59,04149
12,1,60,04229
12,1,61,04239
12,1,62,05059
12,1,63,05049
12,1,64,05039
12,1,65,05019
12,1,66,10011
12,1,67,10041
12,1,68,10499
12,2,1,10499
12,2,2,10049
12,2,3,10017
12,2,4,05013
12,2,5,05023
12,2,6,04222
12,2,7,04142
12,2,8,01012
12,2,9,01112
12,2,10,01121
12,2,11,01211
12,2,12,01311
12,2,13,80011
12,2,14,80031
12,2,15,80051
12,2,16,80119
12,2,17,80149
12,2,18,80279
12,2,19,91099
12,2,20,91041
12,2,21,91051
12,2,22,91061
12,2,23,91071
12,2,24,92091
12,2,25,92101
12,2,26,92111
12,2,27,92121
12,2,28,92131
12,2,29,92141
12,2,30,92151
12,2,31,93051
12,2,32,93061
12,2,33,93071
12,2,34,93081
12,2,35,93091
12,2,36,84159
12,2,37,84119
12,2,38,84149
12,2,39,84089
12,2,40,84079
12,2,41,84109
12,2,42,85091
12,2,43,85101
12,2,44,96011
12,2,45,96021
12,2,46,96031
12,2,47,95901
12,2,48,96201
12,2,49,96191
12,2,50,96181
12,2,51,96121
12,2,52,76101
12,2,53,76031
12,2,54,76231
12,2,55,76241
12,2,56,98011
12,2,57,98091
12,2,58,78051
12,2,59,78061
12,2,60,78079
12,2,61,78089
12,2,62,78101
12,2,63,77009
120,1,1,10499
120,1,2,10051
120,1,3,10061
120,1,4,10071
120,1,6,10371
120,1,7,10171
120,1,8,10181
120,1,9,10191
120,1,10,10201
120,1,11,10281
120,1,12,10291
120,1,13,11539
120,1,14,11529
120,1,15,11519
120,1,16,18019
120,1,17,15059
120,1,18,15049
120,1,19,14189
120,1,20,14179
120,1,21,14169
120,1,22,14041
120,1,23,14349
120,1,24,14339
120,1,25,14329
120,1,26,14491
120,1,27,14501
120,1,28,14391
120,1,29,14331
120,1,30,14341
120,1,31,14049
120,1,32,14161
120,1,33,14171
120,1,34,15041
120,1,35,15051
120,1,36,18011
120,1,37,11511
120,1,38,11521
120,1,39,11531
120,1,40,10299
120,1,41,10209
120,1,42,10199
120,1,43,10189
120,1,44,10179
120,1,45,10379
120,1,46,10079
120,1,47,10069
120,1,48,10059
120,1,49,10499
121,1,1,10499
121,1,2,10049
121,1,3,10017
121,1,4,06011
121,1,5,06051
121,1,6,06071
121,1,7,06081
121,1,8,10221
121,1,9,10231
121,1,10,10389
121,1,11,10169
121,1,12,10121
121,1,13,10071
121,1,14,10501
121,1,15,10369
121,1,16,14039
121,1,17,14291
121,1,18,14269
121,1,19,14259
121,1,20,14279
121,1,21,14319
121,1,22,14489
121,1,23,14309
121,1,24,14379
121,1,25,14031
121,1,26,10361
121,1,27,10079
121,1,28,10129
121,1,29,10151
121,1,30,10161
121,1,31,10381
121,1,32,10239
121,1,33,10229
121,1,35,06069
121,1,36,06049
121,1,37,06029
121,1,38,10011
121,1,39,10041
121,1,40,10499
122,1,1,10499
122,1,2,10049
122,1,3,10017
122,1,4,06011
122,1,5,06051
122,1,6,10141
122,1,7,10151
122,1,8,10161
122,1,9,10381
122,1,10,10241
122,1,11,10261
122,1,12,10271
122,1,13,10321
122,1,14,10479
122,1,15,10469
122,1,16,11499
122,1,17,11489
122,1,18,11479
122,1,19,11469
122,1,20,11061
122,1,21,11439
122,1,22,11429
122,1,23,11169
122,1,24,11471
122,1,25,11481
122,1,26,11491
122,1,27,10461
122,1,28,10471
122,1,29,10329
122,1,30,10279
122,1,31,10269
122,1,32,10249
122,1,33,10389
122,1,34,10169
122,1,35,10149
122,1,36,06049
122,1,37,06029
122,1,38,10011
122,1,39,10041
122,1,40,10499
123,1,1,10009
123,1,2,10659
123,1,3,10101
123,1,4,10111
123,1,5,10131
123,1,6,11021
123,1,7,11031
123,1,8,11041
123,1,9,11051
123,1,10,11061
123,1,11,11071
123,1,12,11081
123,1,13,11229
123,1,14,11219
123,1,15,11209
123,1,16,13029
123,1,17,13019
123,1,18,09149
123,1,19,09159
123,1,20,09169
123,1,21,09179
123,1,22,09048
123,1,23,09038
123,1,24,08137
123,1,25,08019
123,1,26,04329
123,1,27,06161
123,1,28,06151
123,1,29,06069
123,1,30,06051
123,1,31,10141
123,1,32,10151
123,1,33,10161
123,1,34,10379
123,1,35,10369
123,1,36,14039
123,1,37,14389
123,1,38,14381
123,1,39,14029
123,1,40,14019
123,1,41,14519
123,1,42,14521
123,1,43,14539
123,2,1,14539
123,2,2,14529
123,2,3,14011
123,2,4,14021
123,2,5,14379
123,2,6,14389
123,2,7,14381
123,2,8,14031
123,2,9,10361
123,2,10,10371
123,2,11,10169
123,2,12,10149
123,2,13,06071
123,2,14,06081
123,2,15,06149
123,2,16,06159
123,2,17,06169
123,2,18,04321
123,2,19,04311
123,2,20,08011
123,2,21,08111
123,2,22,08121
123,2,23,09059
123,2,24,09022
123,2,25,09111
123,2,26,09121
123,2,27,09131
123,2,28,09141
123,2,29,13011
123,2,30,13021
123,2,31,11201
123,2,32,11211
123,2,33,11221
123,2,34,11089
123,2,35,11079
123,2,36,11069
123,2,37,11059
123,2,38,11049
123,2,39,11039
123,2,40,11029
123,2,41,11019
123,2,42,10139
123,2,43,10119
123,2,44,10651
123,2,45,10009
123M,1,1,14009
123M,1,2,14129
123M,1,3,14119
123M,1,4,14011
123M,1,5,14021
123M,1,6,14379
123M,1,7,14389
123M,1,8,14381
123M,1,9,14031
123M,1,10,10361
123M,1,11,10371
123M,1,12,10169
123M,1,13,10149
123M,1,14,10141
123M,1,15,10151
123M,1,16,10161
123M,1,17,10379
123M,1,18,10369
123M,1,19,14039
123M,1,20,14389
123M,1,21,14381
123M,1,22,14029
123M,1,23,14019
123M,1,24,14141
123M,1,25,14009
124,1,1,52499
124,1,2,52451
124,1,3,52129
124,1,4,52109
124,1,5,52099
124,1,6,50159
124,1,7,50211
124,1,8,50221
124,1,9,50129
124,1,10,50119
124,1,11,50069
124,1,12,40129
124,1,13,40189
124,1,14,40179
124,1,15,09219
124,1,16,09047
124,1,17,09037
124,1,18,08138
124,1,19,08057
124,1,20,08069
124,1,21,04167
124,1,22,04249
124,1,23,05029
124,1,25,05131
124,1,26,05039
124,1,27,05019
124,1,28,05069
124,1,29,10011
124,1,30,10041
124,1,31,10399
124,1,32,14221
124,1,33,14231
124,1,34,14021
124,1,35,14379
124,1,36,14291
124,1,37,14271
124,1,38,14281
124,1,39,14059
124,1,40,14349
124,1,41,14339
124,1,42,14399
124,1,43,14509
124,1,44,14499
124,1,45,14359
124,1,46,14159
124,1,47,14139
124,1,48,14009
124,2,1,14009
124,2,2,14131
124,2,3,14151
124,2,4,14351
124,2,5,14491
124,2,6,14501
124,2,7,14391
124,2,8,14331
124,2,9,14341
124,2,10,14051
124,2,11,14279
124,2,12,14299
124,2,13,14029
124,2,14,14239
124,2,15,14229
124,2,16,10391
124,2,17,10049
124,2,18,10017
124,2,19,10018
124,2,20,05012
124,2,21,05022
124,2,23,04222
124,2,24,04223
124,2,25,04143
124,2,26,04121
124,2,27,08041
124,2,28,08031
124,2,29,08111
124,2,30,08121
124,2,31,09011
124,2,32,09023
124,2,33,09212
124,2,34,40171
124,2,35,40181
124,2,36,40121
124,2,37,50061
124,2,38,50111
124,2,39,50121
124,2,40,50229
124,2,41,50991
124,2,42,52129
124,2,43,52109
124,2,44,52499
125,1,1,52499
125,1,2,52451
125,1,3,52129
125,1,4,52109
125,1,5,52099
125,1,6,50159
125,1,7,50211
125,1,8,50221
125,1,9,50231
125,1,10,50241
125,1,11,60101
125,1,12,60121
125,1,13,60141
125,1,14,60161
125,1,15,60211
125,1,16,70361
125,1,17,70341
125,1,19,70321
125,1,20,70311
125,1,21,70019
125,1,22,80239
125,1,23,80229
125,1,24,80269
125,1,25,80091
125,1,26,81081
125,1,27,81091
125,1,28,70011
125,1,29,70319
125,1,30,70329
125,1,32,70349
125,1,33,70359
125,1,34,60219
125,1,35,60179
125,1,36,60159
125,1,37,60139
125,1,38,60119
125,1,39,60099
125,1,40,07329
125,1,42,07231
125,1,43,07211
125,1,44,07221
125,1,45,50249
125,1,46,50239
125,1,47,50229
125,1,48,50991
125,1,49,52129
125,1,50,52109
125,1,51,52499
125A,1,1,81081
125A,1,2,81091
125A,1,3,70011
125A,1,4,70319
125A,1,5,70329
125A,1,7,70349
125A,1,8,70359
125A,1,9,60219
127,1,1,75009
127,1,2,76529
127,1,3,76519
127,1,4,75271
127,1,5,75509
127,1,6,75519
127,1,7,75461
127,1,8,75311
127,1,9,75361
127,1,10,75381
127,1,11,75391
127,1,12,74011
127,1,13,74021
127,1,14,74031
127,1,15,74041
127,1,16,75319
127,1,17,75511
127,1,18,75501
127,1,19,75279
127,1,20,76511
127,1,21,76521
127,1,22,75009
127A,1,1,75009
127A,1,2,76529
127A,1,3,76519
127A,1,4,75271
127A,1,5,75509
127A,1,6,75519
129,1,1,75019
129,1,2,76559
129,1,3,76191
129,1,4,76149
129,1,5,76139
129,1,6,76111
129,1,7,76121
129,1,8,76281
129,1,9,75229
129,1,10,75239
129,1,11,75249
129,1,12,75259
129,1,13,62071
129,1,14,62081
129,1,15,62091
129,1,16,66069
129,1,17,52069
129,1,18,52059
129,1,19,52361
129,1,20,52449
129,1,21,52179
129,1,22,52209
129,1,23,52199
129,1,24,52189
129,1,25,52079
129,1,26,50161
129,1,27,50171
129,1,28,52401
129,1,29,52411
129,1,30,52451
129,1,31,52129
129,1,32,52049
129,1,33,52119
129,1,34,52499
129,2,1,52499
129,2,2,52451
129,2,3,52129
129,2,4,52049
129,2,5,52119
129,2,6,52419
129,2,7,52409
129,2,8,52479
129,2,9,50169
129,2,10,51011
129,2,11,52071
129,2,12,52181
129,2,13,52191
129,2,14,52201
129,2,15,52171
129,2,16,52441
129,2,17,52369
129,2,18,52051
129,2,19,52061
129,2,20,66061
129,2,21,62099
129,2,22,62089
129,2,23,62079
129,2,24,75251
129,2,25,75241
129,2,26,75231
129,2,27,75221
129,2,28,76289
129,2,29,76129
129,2,30,76119
129,2,31,76131
129,2,32,76141
129,2,33,76199
129,2,34,76551
129,2,35,75019
12e,1,1,77009
12e,1,2,78109
12e,1,3,78081
12e,1,4,78071
12e,1,5,78069
12e,1,6,78059
12e,1,7,98099
12e,1,8,98019
12e,1,9,76249
12e,1,10,76239
12e,1,11,76039
12e,1,12,76109
12e,1,13,96129
12e,1,14,96189
12e,1,15,96199
12e,1,16,96209
12e,1,18,85099
12e,1,19,84101
12e,1,20,84071
12e,1,21,84081
12e,1,22,84141
12e,1,23,84111
12e,1,24,84151
12e,1,25,93131
12e,1,27,01541
12e,1,28,01119
12e,1,29,01019
12e,1,30,04159
12e,1,31,04149
12e,1,32,04229
12e,1,33,04239
12e,1,34,05059
12e,1,35,05049
12e,1,36,05039
12e,1,37,05019
12e,1,38,10011
12e,1,39,10499
12e,2,1,10499
12e,2,2,10017
12e,2,3,05013
12e,2,4,05023
12e,2,5,04222
12e,2,6,04142
12e,2,7,01012
12e,2,8,01112
12e,2,9,01559
12e,2,10,01549
12e,2,12,93139
12e,2,13,84159
12e,2,14,84119
12e,2,15,84149
12e,2,16,84089
12e,2,17,84079
12e,2,18,84109
12e,2,19,85091
12e,2,21,96201
12e,2,22,96191
12e,2,23,96181
12e,2,24,96121
12e,2,25,76101
12e,2,26,76031
12e,2,27,76231
12e,2,28,76241
12e,2,29,98011
12e,2,30,98091
12e,2,31,78051
12e,2,32,78061
12e,2,33,78079
12e,2,34,78089
12e,2,35,78101
12e,2,36,77009
13,1,1,55509
13,1,2,55209
13,1,3,54059
13,1,4,54049
13,1,5,54039
13,1,6,54019
13,1,7,53169
13,1,8,53379
13,1,9,53389
13,1,10,53399
13,1,11,53231
13,1,12,53211
13,1,13,52021
13,1,14,52031
13,1,15,52051
13,1,16,52061
13,1,17,66061
13,1,18,66071
13,1,19,61049
13,1,20,61039
13,1,21,61029
13,1,22,61019
13,1,23,60269
13,1,24,60209
13,1,25,60179
13,1,26,60159
13,1,27,60139
13,1,28,60119
13,1,29,60099
13,1,30,07359
13,1,31,07369
13,1,32,07379
13,1,33,80011
13,1,34,80031
13,1,35,80051
13,1,36,80071
13,1,37,80091
13,1,38,81011
13,1,39,81031
13,1,40,81051
13,1,41,82011
13,1,42,82032
13,1,43,82061
13,1,44,83299
13,1,45,83319
13,1,46,83309
13,1,47,92279
13,1,48,92061
13,1,49,92239
13,1,50,92071
13,1,51,92081
13,1,52,93011
13,1,53,93021
13,1,54,93121
13,1,55,93071
13,1,56,93081
13,1,57,93091
13,1,58,94011
13,1,59,94021
13,1,60,94031
13,1,61,94041
13,1,62,94051
13,1,63,94061
13,1,64,94009
13,2,1,94009
13,2,2,94069
13,2,3,94059
13,2,4,94049
13,2,5,94089
13,2,6,94039
13,2,7,94029
13,2,8,94019
13,2,9,93099
13,2,10,93089
13,2,11,93079
13,2,12,93129
13,2,13,93029
13,2,14,93019
13,2,15,92089
13,2,16,92211
13,2,17,92221
13,2,18,92231
13,2,19,92271
13,2,20,83301
13,2,21,83311
13,2,22,83291
13,2,23,82069
13,2,24,82049
13,2,25,82029
13,2,26,82109
13,2,27,81069
13,2,28,81049
13,2,29,81029
13,2,30,80089
13,2,31,80069
13,2,32,80049
13,2,33,80039
13,2,34,80029
13,2,35,07371
13,2,36,07361
13,2,37,07351
13,2,38,60101
13,2,39,60121
13,2,40,60141
13,2,41,60161
13,2,42,60201
13,2,43,60261
13,2,44,61011
13,2,45,61021
13,2,46,61031
13,2,47,61041
13,2,48,66089
13,2,49,66079
13,2,50,66069
13,2,51,52069
13,2,52,52059
13,2,53,52039
13,2,54,53219
13,2,55,53239
13,2,56,53391
13,2,57,53381
13,2,58,53371
13,2,59,53161
13,2,60,54011
13,2,61,54031
13,2,62,54041
13,2,63,54051
13,2,64,55201
13,2,65,55509
130,1,1,54009
130,1,2,54248
130,1,3,54019
130,1,4,53321
130,1,5,53209
130,1,6,53199
130,1,7,53189
130,1,8,53179
130,1,9,53039
130,1,10,53029
130,1,11,53019
130,1,12,51069
130,1,13,51059
130,1,14,51049
130,1,15,51039
130,1,16,51029
130,1,17,51019
130,1,18,50161
130,1,19,50171
130,1,20,50191
130,1,21,50201
130,1,22,50211
130,1,23,50221
130,1,24,50231
130,1,25,50241
130,1,27,60199
130,1,28,60099
130,1,29,07329
130,1,30,07319
130,1,31,07419
130,1,32,07529
130,1,33,07589
130,1,34,01059
130,1,35,01119
130,1,36,01019
130,1,37,02049
130,1,38,02029
130,1,39,03019
130,1,40,03059
130,1,41,03129
130,1,42,03218
130,1,43,03239
130,2,1,03239
130,2,2,03222
130,2,3,03111
130,2,4,03031
130,2,5,03011
130,2,6,02111
130,2,7,04151
130,2,8,01013
130,2,9,01113
130,2,10,01121
130,2,11,07331
130,2,12,07231
130,2,13,07211
130,2,14,07221
130,2,15,50249
130,2,16,50239
130,2,17,50229
130,2,18,50209
130,2,19,50199
130,2,20,50189
130,2,21,50179
130,2,22,50169
130,2,23,51011
130,2,24,51021
130,2,25,51031
130,2,26,51051
130,2,27,51071
130,2,28,53011
130,2,29,53021
130,2,30,53171
130,2,31,53181
130,2,32,53191
130,2,33,53201
130,2,34,53329
130,2,35,53161
130,2,36,54011
130,2,37,54241
130,2,38,54009
130A,1,1,54009
130A,1,2,54248
130A,1,3,54019
130A,1,4,53321
130A,1,5,53209
130A,1,6,53199
130A,1,7,53189
131,1,1,52499
131,1,2,52451
131,1,3,52129
131,1,4,52109
131,1,5,52099
131,1,6,50159
131,1,7,50209
131,1,8,50199
131,1,9,50189
131,1,10,50179
131,1,11,50169
131,1,12,50059
131,1,13,50049
131,1,14,50038
131,1,15,50029
131,1,16,50079
131,1,17,50089
131,1,18,50321
131,1,19,50351
131,1,20,40109
131,1,21,40019
131,1,22,07539
131,1,23,07518
131,1,24,04019
131,1,25,04179
131,1,26,02049
131,1,27,02029
131,1,28,03019
131,1,29,03059
131,1,30,03129
131,1,31,03217
131,1,32,05649
131,1,33,14061
131,1,34,14071
131,1,35,14081
131,1,36,14101
131,1,37,14141
131,1,38,14121
131,1,39,14131
131,1,40,14151
131,1,41,14041
131,1,42,14051
131,1,43,14279
131,1,44,14299
131,1,45,14389
131,1,46,14381
131,1,47,14031
131,1,48,10361
131,1,49,10081
131,1,50,10009
131,2,1,10009
131,2,2,10089
131,2,3,10369
131,2,4,14039
131,2,5,14389
131,2,6,14381
131,2,7,14291
131,2,8,14271
131,2,9,14281
131,2,10,14059
131,2,11,14049
131,2,12,14159
131,2,13,14139
131,2,14,14129
131,2,15,14119
131,2,16,14109
131,2,17,14089
131,2,18,14069
131,2,19,05641
131,2,20,03223
131,2,21,03151
131,2,22,03021
131,2,23,03011
131,2,24,02111
131,2,25,04111
131,2,26,04121
131,2,27,08079
131,2,28,07011
131,2,29,07021
131,2,30,07031
131,2,31,07111
131,2,32,50251
131,2,33,50261
131,2,34,50301
131,2,35,50081
131,2,36,50071
131,2,37,50021
131,2,38,50031
131,2,39,50041
131,2,40,50161
131,2,41,50171
131,2,42,50191
131,2,43,50201
131,2,44,50211
131,2,45,50991
131,2,46,52129
131,2,47,52109
131,2,48,52499
131A,1,1,52499
131A,1,2,52451
131A,1,3,52129
131A,1,4,52109
131A,1,5,52099
131A,1,6,50159
131A,1,7,50209
131A,1,8,50199
131A,1,9,50189
131A,1,10,50179
131A,1,11,50169
131A,1,12,50059
131A,1,13,50049
131A,1,14,50038
131A,1,15,50029
131A,1,16,50079
131A,1,17,50089
131A,1,18,50321
131A,1,19,50351
131A,1,20,40109
131A,1,21,40019
131A,1,22,07539
131A,1,23,07518
131A,1,24,04019
131A,1,25,04179
131A,1,26,02049
131A,1,27,02029
131A,1,28,03019
131A,1,29,03059
131A,1,30,03129
131A,1,31,03217
131M,1,1,10009
131M,1,2,10089
131M,1,3,10369
131M,1,4,14039
131M,1,5,14389
131M,1,6,14381
131M,1,7,14031
131M,1,8,10361
131M,1,9,10081
131M,1,10,10009
132,1,1,64009
132,1,2,64019
132,1,4,63349
132,1,5,63339
132,1,6,63329
132,1,7,63319
132,1,8,66109
132,1,9,66339
132,1,10,66349
132,1,11,54309
132,1,12,54299
132,1,13,54289
132,1,14,54279
132,1,15,54269
132,1,16,54248
132,1,17,54239
132,1,18,54229
132,1,19,54219
132,1,20,54069
132,1,21,56269
132,1,22,53099
132,1,23,53089
132,1,24,53079
132,1,25,53069
132,1,26,53059
132,1,27,53049
132,1,28,53039
132,1,29,53029
132,1,30,53019
132,1,31,51069
132,1,32,51059
132,1,33,51049
132,1,34,51039
132,1,35,51029
132,1,36,51109
132,1,37,51099
132,1,38,40249
132,1,39,40239
132,1,40,40229
132,1,41,40219
132,1,42,40209
132,1,43,40199
132,1,44,09219
132,1,45,09111
132,1,46,09121
132,1,47,09131
132,1,48,13209
132,1,49,13049
132,1,50,13039
132,1,51,10329
132,1,52,10209
132,1,53,10199
132,1,54,10189
132,1,55,10359
132,1,56,10349
132,1,57,10009
132,2,1,10009
132,2,2,10341
132,2,3,10351
132,2,4,10181
132,2,5,10191
132,2,6,10201
132,2,7,10321
132,2,8,13031
132,2,9,13041
132,2,10,13201
132,2,11,09159
132,2,12,09169
132,2,13,09179
132,2,14,09213
132,2,15,40191
132,2,16,40201
132,2,17,40211
132,2,18,40221
132,2,19,40231
132,2,20,51091
132,2,21,51101
132,2,22,51021
132,2,23,51031
132,2,24,51051
132,2,25,51071
132,2,26,53011
132,2,27,53021
132,2,28,53041
132,2,29,53051
132,2,30,53061
132,2,31,53071
132,2,32,53081
132,2,33,53091
132,2,34,56261
132,2,35,54061
132,2,36,54211
132,2,37,54221
132,2,38,54231
132,2,39,54241
132,2,40,54261
132,2,41,54271
132,2,42,54281
132,2,43,54291
132,2,44,54301
132,2,45,66341
132,2,46,66331
132,2,47,66101
132,2,48,63311
132,2,49,63321
132,2,50,63331
132,2,51,63341
132,2,52,63061
132,2,53,64011
132,2,54,64009
133,1,1,54009
133,1,2,54248
133,1,3,54019
133,1,4,54071
133,1,5,54081
133,1,6,54091
133,1,7,54101
133,1,8,66091
133,1,9,66031
133,1,10,66369
133,1,11,66389
133,1,12,62129
133,1,13,62119
133,1,14,61049
133,1,15,61039
133,1,16,61029
133,1,17,61019
133,1,18,60269
133,1,19,60209
133,1,20,60179
133,1,21,60159
133,1,22,60139
133,1,23,60119
133,1,24,60099
133,1,25,07359
133,1,26,07369
133,1,27,07379
133,1,28,01319
133,1,29,01219
133,1,30,01129
133,1,31,01059
133,1,32,01119
133,1,33,01019
133,1,34,02049
133,1,35,02151
133,1,36,02161
133,1,37,02171
133,1,38,03509
133,1,39,03519
133,1,40,03539
133,1,41,03529
133,1,42,03129
133,1,43,03218
133,1,44,03239
133,2,1,03239
133,2,2,03222
133,2,3,03111
133,2,4,03071
133,2,6,03381
133,2,7,03391
133,2,8,03511
133,2,9,03501
133,2,10,02051
133,2,11,02061
133,2,12,04151
133,2,13,01013
133,2,14,01113
133,2,15,01121
133,2,16,01211
133,2,17,01311
133,2,18,07371
133,2,19,07361
133,2,20,07351
133,2,21,60101
133,2,22,60121
133,2,23,60141
133,2,24,60161
133,2,25,60201
133,2,26,60261
133,2,27,61011
133,2,28,61021
133,2,29,61031
133,2,30,61041
133,2,31,62111
133,2,32,62121
133,2,33,66381
133,2,34,66361
133,2,35,66039
133,2,36,66099
133,2,37,54109
133,2,38,54099
133,2,39,54089
133,2,40,54079
133,2,41,54011
133,2,42,54241
133,2,43,54009
134,1,1,80289
134,1,2,80249
134,1,3,80231
134,1,4,81201
134,1,5,81211
134,1,6,81221
134,1,7,81111
134,1,8,82119
134,1,9,82099
134,1,10,82089
134,1,11,82079
134,1,12,92169
134,1,13,92249
134,1,14,92041
134,1,15,92051
134,1,16,92061
134,1,17,92239
134,1,18,92229
134,1,19,92219
134,1,20,92079
134,1,21,92069
134,1,22,92059
134,1,23,92049
134,1,24,92241
134,1,25,92161
134,1,26,82071
134,1,27,82081
134,1,28,82091
134,1,30,81129
134,1,31,81119
134,1,32,81229
134,1,33,81219
134,1,34,81209
134,1,35,80239
134,1,36,80229
134,1,37,80289
135,1,1,54009
135,1,2,54339
135,1,3,54329
135,1,4,54319
135,1,5,54101
135,1,6,66091
135,1,7,66031
135,1,8,66369
135,1,9,66389
135,1,10,62129
135,1,11,62119
135,1,12,61049
135,1,13,61039
135,1,14,70069
135,1,15,70059
135,1,16,70049
135,1,17,70039
135,1,18,70151
135,1,19,70161
135,1,20,70171
135,1,21,70181
135,1,22,70191
135,1,23,70371
135,1,24,70259
135,1,25,81101
135,1,26,81111
135,1,27,82119
135,1,28,82099
135,1,29,82089
135,1,30,82079
135,1,31,92169
135,1,32,92249
135,1,33,92041
135,1,34,92051
135,1,35,92061
135,1,36,92071
135,1,37,92081
135,1,38,93011
135,1,39,93021
135,1,40,93199
135,1,41,93201
135,1,42,93029
135,1,43,93019
135,1,44,92089
135,1,45,92079
135,1,46,92069
135,1,47,92059
135,1,48,92049
135,1,49,92241
135,1,50,92161
135,1,51,82071
135,1,52,82081
135,1,53,82091
135,1,55,81129
135,1,56,81119
135,1,57,81109
135,1,58,70251
135,1,59,70379
135,1,60,70201
135,1,61,70211
135,1,62,70221
135,1,63,70231
